sample_id,project_name,station_location_name,station_id,lat,long,sample_date,sample_type,matrix,water_depth,sample_date_time,unique_id,type,metals,concentration,day,mon,qrt,yr
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,dissolved,aluminum,11.4,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,dissolved,molybdenum,0.621,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,dissolved,nickel,0.97,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,dissolved,selenium,0.13,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,dissolved,vanadium,0.267,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,total,aluminum,597,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,total,molybdenum,0.66,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,total,nickel,1.91,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,total,selenium,0.17,22,7,3,2014
2014PN200090,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 8 OF 10,M5,57.15705556,-111.62503,2014-07-22,vertical integrated,WATER,3.6,2014-07-22T14:06:00Z,M5_2014-07-22,total,vanadium,2.03,22,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,dissolved,aluminum,12.1,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,dissolved,molybdenum,0.703,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,dissolved,nickel,0.98,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,dissolved,selenium,0.15,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,dissolved,vanadium,0.266,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,total,aluminum,786,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,total,molybdenum,0.746,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,total,nickel,2.17,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,total,selenium,0.2,23,7,3,2014
2014PN200097,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 4 OF 10,M6,57.21516,-111.61577,2014-07-23,vertical integrated,WATER,2.3,2014-07-23T11:55:00Z,M6_2014-07-23,total,vanadium,2.54,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,dissolved,aluminum,12.4,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,dissolved,molybdenum,0.639,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,dissolved,nickel,0.94,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,dissolved,selenium,0.12,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,dissolved,vanadium,0.265,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,total,aluminum,633,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,total,molybdenum,0.678,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,total,nickel,1.82,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,total,selenium,0.16,23,7,3,2014
2014PN200098,OIL SANDS LONGTERM WQ MONITORING,M6 LTWQ PANEL 9 OF 10,M6,57.21523,-111.60808,2014-07-23,vertical integrated,WATER,2.4,2014-07-23T13:08:00Z,M6_2014-07-23,total,vanadium,2.02,23,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,dissolved,aluminum,12.6,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,dissolved,molybdenum,0.759,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,dissolved,nickel,1.08,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,dissolved,selenium,0.15,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,dissolved,vanadium,0.29,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,total,aluminum,603,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,total,molybdenum,0.795,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,total,nickel,1.93,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,total,selenium,0.17,24,7,3,2014
2014PN200107,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 1 OF 10,M7,57.31332,-111.67533,2014-07-24,vertical integrated,WATER,3.9,2014-07-24T10:14:00Z,M7_2014-07-24,total,vanadium,1.99,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,dissolved,aluminum,13.2,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,dissolved,molybdenum,0.651,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,dissolved,nickel,0.93,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,dissolved,selenium,0.14,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,dissolved,vanadium,0.259,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,total,aluminum,848,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,total,molybdenum,0.698,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,total,nickel,2.66,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,total,selenium,0.17,24,7,3,2014
2014PN200108,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 6 OF 10,M7,57.31373,-111.67093,2014-07-24,vertical integrated,WATER,1.3,2014-07-24T11:28:00Z,M7_2014-07-24,total,vanadium,2.62,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,dissolved,aluminum,12.3,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,dissolved,molybdenum,0.63,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,dissolved,nickel,0.9,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,dissolved,selenium,0.09,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,dissolved,vanadium,0.265,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,total,aluminum,816,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,total,molybdenum,0.686,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,total,nickel,2.1,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,total,selenium,0.17,24,7,3,2014
2014PN200109,OIL SANDS LONGTERM WQ MONITORING,M7 LTWQ PANEL 10 OF 10,M7,57.31395,-111.66737,2014-07-24,vertical integrated,WATER,1.6,2014-07-24T12:38:00Z,M7_2014-07-24,total,vanadium,2.53,24,7,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,dissolved,aluminum,20.7,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,dissolved,molybdenum,0.742,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,dissolved,nickel,1,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,dissolved,selenium,0.13,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,dissolved,vanadium,0.24,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,total,aluminum,699,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,total,molybdenum,0.782,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,total,nickel,2.04,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,total,selenium,0.16,6,8,3,2014
2014PN200113,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 2 OF 10,M3,56.83851,-111.41779,2014-08-06,vertical integrated,WATER,2.5,2014-08-06T11:05:00Z,M3_2014-08-06,total,vanadium,1.94,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,dissolved,aluminum,19.6,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,dissolved,molybdenum,0.754,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,dissolved,nickel,0.99,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,dissolved,selenium,0.14,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,dissolved,vanadium,0.252,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,total,aluminum,631,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,total,molybdenum,0.76,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,total,nickel,1.97,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,total,selenium,0.17,6,8,3,2014
2014PN200114,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 6 OF 10,M3,56.83862,-111.41478,2014-08-06,vertical integrated,WATER,2,2014-08-06T12:06:00Z,M3_2014-08-06,total,vanadium,1.8,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,dissolved,aluminum,18.6,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,dissolved,molybdenum,0.577,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,dissolved,nickel,0.89,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,dissolved,selenium,0.09,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,dissolved,vanadium,0.3,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,total,aluminum,433,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,total,molybdenum,1.08,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,total,nickel,1.45,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,total,selenium,0.11,6,8,3,2014
2014PN200115,OIL SANDS LONGTERM WQ MONITORING,M3 LT WQ PANEL 9 OF 10,M3,56.83991,-111.41234,2014-08-06,vertical integrated,WATER,2.4,2014-08-06T13:13:00Z,M3_2014-08-06,total,vanadium,1.45,6,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,dissolved,aluminum,29.7,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,dissolved,molybdenum,0.926,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,dissolved,nickel,0.98,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,dissolved,selenium,0.14,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,dissolved,vanadium,0.363,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,total,aluminum,480,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,total,molybdenum,0.952,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,total,nickel,1.71,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,total,selenium,0.17,7,8,3,2014
2014PN200119,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2014-08-07,vertical integrated,WATER,2.8,2014-08-07T10:42:00Z,M4_2014-08-07,total,vanadium,1.62,7,8,3,2014
2014PN200120,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2014-08-07,vertical integrated,WATER,2.6,2014-08-07T12:01:00Z,M4_2014-08-07,dissolved,aluminum,19.3,7,8,3,2014
2014PN200120,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2014-08-07,vertical integrated,WATER,2.6,2014-08-07T12:01:00Z,M4_2014-08-07,dissolved,molybdenum,0.708,7,8,3,2014
2014PN200120,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2014-08-07,vertical integrated,WATER,2.6,2014-08-07T12:01:00Z,M4_2014-08-07,dissolved,nickel,0.82,7,8,3,2014
2014PN200120,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2014-08-07,vertical integrated,WATER,2.6,2014-08-07T12:01:00Z,M4_2014-08-07,dissolved,selenium,0.12,7,8,3,2014
2014PN200120,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2014-08-07,vertical integrated,WATER,2.6,2014-08-07T12:01:00Z,M4_2014-08-07,dissolved,vanadium,0.302,7,8,3,2014
2014PN200120,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2014-08-07,vertical integrated,WATER,2.6,2014-08-07T12:01:00Z,M4_2014-08-07,total,aluminum,584,7,8,3,2014
